CVE_CLPV,CVE_DOC,CVE_VEND,FECHA_ENT,CAN_TOT
      2385,F34814,1.0,2021-04-16 00:00:00,17668.7
       161,F34815,4.0,2021-04-19 00:00:00,1211.0725000000002
      8153,F34816,2.0,2021-04-19 00:00:00,1718.18
      6164,F34817,2.0,2021-04-19 00:00:00,1342.3275
      3139,F34818,2.0,2021-04-19 00:00:00,98.28
      8310,F34819,2.0,2021-04-19 00:00:00,78.75
      5039,F34820,5.0,2021-04-19 00:00:00,2340.0
      6253,F34821,6.0,2021-04-19 00:00:00,8052.0
      5737,F34822,6.0,2021-04-09 00:00:00,648.0
       664,F34823,6.0,2021-04-20 00:00:00,2220.0
      3016,F34824,2.0,2021-04-20 00:00:00,1353.8085
      5728,F34825,4.0,2021-04-07 00:00:00,30064.500000000004
      5926,F34826,2.0,2021-04-09 00:00:00,4805.900000000001
      8020,F34827,2.0,2021-04-20 00:00:00,2277.847
      3107,F34828,2.0,2021-04-20 00:00:00,652.9100000000001
      2542,F34829,2.0,2021-04-20 00:00:00,1566.6344000000001
      8311,F34830,2.0,2021-04-20 00:00:00,788.0
      5991,F34831,2.0,2021-04-15 00:00:00,2263.1000000000004
      2704,F34832,2.0,2021-04-13 00:00:00,526.0
      1240,F34833,2.0,2021-04-20 00:00:00,180.00000000000003
       856,F34834,2.0,2021-04-20 00:00:00,228.00000000000003
      8229,F34835,2.0,2021-04-21 00:00:00,7048.0
      6816,F34836,2.0,2021-04-20 00:00:00,600.0
      8229,F34837,2.0,2021-04-19 00:00:00,7000.000000000001
      5926,F34838,2.0,2021-04-12 00:00:00,2910.36
      5926,F34839,2.0,2021-04-20 00:00:00,204.75
      4733,F34840,4.0,2021-04-21 00:00:00,910.636
      4733,F34841,4.0,2021-04-21 00:00:00,1090.6000000000001
      6576,F34842,3.0,2021-06-09 00:00:00,6040.000000000001
       778,F34843,2.0,2021-04-21 00:00:00,4431.825000000001
      6928,F34844,2.0,2021-04-21 00:00:00,220.0
      6285,F34845,2.0,2021-04-21 00:00:00,380.00000000000006
      8312,F34846,2.0,2021-04-21 00:00:00,343.1
      6377,F34847,2.0,2021-04-21 00:00:00,206.91000000000003
      8019,F34848,3.0,2021-03-31 00:00:00,8940.0
      3423,F34849,2.0,2021-04-13 00:00:00,376.72
      5926,F34850,2.0,2021-04-21 00:00:00,2166.94
      6673,F34851,2.0,2021-04-16 00:00:00,826.1800000000001
      8314,F34852,2.0,2021-04-21 00:00:00,2247.7236000000003
      3930,F34853,1.0,2021-04-29 00:00:00,28305.000000000004
      4906,F34854,2.0,2021-04-21 00:00:00,505.17
      5728,F34855,4.0,2021-04-07 00:00:00,66708.0
      5728,F34856,4.0,2021-03-29 00:00:00,7395.000000000001
      8285,F34857,2.0,2021-04-20 00:00:00,4691.900000000001
      4675,F34858,6.0,2021-04-09 00:00:00,1537.0000000000002
      6946,F34859,2.0,2021-04-21 00:00:00,2490.0
      4649,F34860,2.0,2021-04-22 00:00:00,712.5
      2687,F34861,4.0,2021-04-20 00:00:00,2023.44
      6946,F34862,2.0,2021-04-22 00:00:00,1613.3454000000002
      1401,F34863,3.0,2021-04-21 00:00:00,4170.6
      3718,F34864,2.0,2021-04-22 00:00:00,6750.0
      8137,F34865,5.0,2021-04-14 00:00:00,11300.0
      5148,F34866,2.0,2021-04-22 00:00:00,3780.0
      4598,F34867,1.0,2021-04-16 00:00:00,17703.6
      4733,F34868,2.0,2021-04-23 00:00:00,180.00000000000003
      5926,F34869,2.0,2021-04-09 00:00:00,4143.0172
      1965,F34870,2.0,2021-04-23 00:00:00,2563.75
      6334,F34871,1.0,2021-04-23 00:00:00,397.16
      1965,F34872,2.0,2021-04-23 00:00:00,1888.75
      6928,F34873,2.0,2021-04-23 00:00:00,1501.2600000000002
      8020,F34874,2.0,2021-04-23 00:00:00,2276.9100000000003
       377,F34875,2.0,2021-04-23 00:00:00,5110.8486
       466,F34876,1.0,2021-04-22 00:00:00,2940.0000000000005
      5410,F34877,2.0,2021-04-23 00:00:00,1712.31
      5410,F34878,2.0,2021-04-23 00:00:00,1716.26
      6158,F34879,2.0,2021-04-23 00:00:00,906.1312
      5573,F34880,6.0,2021-04-19 00:00:00,3945.0000000000005
       466,F34881,1.0,2021-04-23 00:00:00,1190.0
      5926,F34882,6.0,2021-04-23 00:00:00,818.5185
      4581,F34883,2.0,2021-04-19 00:00:00,1526.0
      4581,F34884,2.0,2021-04-19 00:00:00,1526.0000000000002
      4581,F34885,2.0,2021-04-19 00:00:00,763.0000000000001
      6566,F34886,6.0,2021-04-29 00:00:00,2056.7799999999997
      5410,F34887,2.0,2021-04-26 00:00:00,120.00000000000001
      3058,F34888,2.0,2021-04-26 00:00:00,1050.0
      5173,F34889,2.0,2021-04-20 00:00:00,325.0
      8086,F34890,2.0,2021-04-27 00:00:00,1732.7600000000002
      6941,F34891,6.0,2021-03-30 00:00:00,5962.500000000001
      1965,F34892,2.0,2021-04-26 00:00:00,1888.75
      8307,F34893,2.0,2021-04-27 00:00:00,287.0
      8300,F34894,2.0,2021-04-26 00:00:00,1282.3275
      5575,F34895,2.0,2021-04-26 00:00:00,2451.7920000000004
      5410,F34896,5.0,2021-04-26 00:00:00,240.00000000000003
      4784,F34897,2.0,2021-04-27 00:00:00,740.7272
       417,F34898,2.0,2021-04-22 00:00:00,1468.0000000000002
       466,F34899,1.0,2021-04-22 00:00:00,980.0000000000001
      1339,F34900,5.0,2021-04-21 00:00:00,8031.000000000001
      2385,F34901,1.0,2021-04-26 00:00:00,8834.35
      2385,F34902,5.0,2021-04-16 00:00:00,31844.000000000004
      5410,F34903,2.0,2021-04-27 00:00:00,317.0
      4082,F34904,2.0,2021-04-27 00:00:00,250.00000000000003
      4082,F34905,2.0,2021-04-27 00:00:00,1785.0000000000002
      6946,F34906,6.0,2021-04-27 00:00:00,2490.0
      1390,F34907,5.0,2021-04-26 00:00:00,4431.0
      3722,F34908,4.0,2021-04-28 00:00:00,495.00000000000006
         6,F34909,2.0,2021-04-23 00:00:00,4606.8
      8315,F34910,2.0,2021-04-28 00:00:00,250.0
      4435,F34911,4.0,2021-04-15 00:00:00,14754.400000000001
      5233,F34912,2.0,2021-04-22 00:00:00,4695.65
      3148,F34913,2.0,2019-09-24 00:00:00,3050.5000000000005
      6892,F34914,2.0,2021-04-28 00:00:00,470.95500000000004
      6815,F34915,2.0,2021-04-28 00:00:00,1900.0000000000002
      6053,F34916,2.0,2021-04-28 00:00:00,1199.345
      8317,F34917,2.0,2021-04-28 00:00:00,300.0
      6473,F34918,2.0,2021-04-28 00:00:00,360.00000000000006
      4695,F34919,5.0,2021-04-27 00:00:00,1597.2
      5728,F34920,1.0,2021-04-23 00:00:00,18700.0
      4831,F34921,2.0,2021-04-29 00:00:00,357.875
      2316,F34922,2.0,2021-05-03 00:00:00,2636.0
      5926,F34923,2.0,2021-04-30 00:00:00,1645.5454000000002
      6607,F34924,2.0,2021-04-21 00:00:00,1615.0
      6607,F34925,2.0,2021-04-21 00:00:00,1615.0000000000002
      6607,F34926,2.0,2021-04-21 00:00:00,1615.0000000000002
      6607,F34927,2.0,2021-03-31 00:00:00,1176.46
      8318,F34928,2.0,2021-04-29 00:00:00,376.5
      5410,F34929,2.0,2021-04-29 00:00:00,1246.8600000000001
      5926,F34930,2.0,2021-04-29 00:00:00,2826.2864000000004
      5669,F34931,2.0,2021-04-20 00:00:00,768.1
      8319,F34932,,2021-04-30 00:00:00,362.07000000000005
      5778,F34933,2.0,2021-05-07 00:00:00,6696.000000000001
      8321,F34934,2.0,2021-04-30 00:00:00,224.12
      8320,F34935,2.0,2021-04-30 00:00:00,16636.36
      6573,F34936,2.0,2021-04-30 00:00:00,568.75
      8322,F34937,2.0,2021-04-30 00:00:00,302.1272
      2262,F34938,2.0,2021-04-30 00:00:00,16636.36
      5653,F34939,2.0,2021-03-23 00:00:00,2052.0
      8323,F34940,2.0,2021-04-30 00:00:00,126.69000000000001
      6673,F34941,2.0,2021-05-06 00:00:00,682.0
      5926,F34942,2.0,2021-05-03 00:00:00,367.67
      8289,F34943,2.0,2021-04-30 00:00:00,1724.1379000000002
      5926,F34944,2.0,2021-05-06 00:00:00,538.9100000000001
      8315,F34945,2.0,2021-04-30 00:00:00,4983.620000000001
      5926,F34946,2.0,2021-04-15 00:00:00,1878.2150000000001
      5926,F34947,2.0,2021-04-23 00:00:00,733.21
      5926,F34948,2.0,2021-04-13 00:00:00,198.60000000000002
      5926,F34949,2.0,2021-04-16 00:00:00,851.585
      5730,F34950,3.0,2021-04-21 00:00:00,3600.0
      6941,F34951,6.0,2021-03-30 00:00:00,5962.5
      6253,F34952,6.0,2021-04-27 00:00:00,25308.0
      2471,F34953,2.0,2021-05-04 00:00:00,1206.63
      5573,F34954,6.0,2021-04-19 00:00:00,3945.0
      2029,F34955,3.0,2021-04-16 00:00:00,40202.420000000006
      1401,F34956,3.0,2021-05-03 00:00:00,140.0
      1289,F34957,5.0,2021-04-21 00:00:00,5973.000000000001
      1339,F34958,5.0,2021-04-21 00:00:00,24842.500000000004
      1284,F34959,2.0,2021-05-04 00:00:00,3810.0000000000005
      8257,F34960,6.0,2021-03-23 00:00:00,8796.0
      8257,F34961,6.0,2021-05-04 00:00:00,2238.0
      8229,F34962,2.0,2021-05-04 00:00:00,2137.5
      5561,F34963,4.0,2021-05-04 00:00:00,2600.0
      6463,F34964,2.0,2021-05-04 00:00:00,2184.5000000000005
      8141,F34965,2.0,2021-05-03 00:00:00,266.4408
      5926,F34966,2.0,2021-05-04 00:00:00,158.66000000000003
      8087,F34967,2.0,2021-05-04 00:00:00,475.00000000000006
      5819,F34968,2.0,2021-05-04 00:00:00,211.20000000000002
      2262,F34969,2.0,2021-05-04 00:00:00,120.00000000000001
      8314,F34970,2.0,2021-05-04 00:00:00,2022.0000000000002
      3010,F34971,2.0,2021-05-04 00:00:00,120.00000000000001
      5633,F34972,2.0,2021-05-04 00:00:00,738.0000000000001
      2316,F34973,2.0,2021-05-04 00:00:00,2079.0
      8316,F34974,6.0,2021-05-05 00:00:00,2210.0
       161,F34975,4.0,2021-05-05 00:00:00,1500.0
       161,F34976,4.0,2021-05-03 00:00:00,1230.0
      6253,F34977,6.0,2021-05-05 00:00:00,3124.8
      2046,F34978,4.0,2021-04-19 00:00:00,41600.0
       357,F34979,2.0,2021-05-05 00:00:00,224.31750000000002
      8324,F34980,2.0,2021-05-05 00:00:00,353.00000000000006
      1852,F34981,2.0,2021-05-05 00:00:00,2271.7200000000003
      1016,F34982,3.0,2021-04-23 00:00:00,809.86
      6715,F34983,2.0,2021-05-05 00:00:00,451.8
      8324,F34984,2.0,2021-05-05 00:00:00,370.3636
      5854,F34985,4.0,2021-05-05 00:00:00,4250.0
      8325,F34986,2.0,2021-05-05 00:00:00,160.0
        44,F34987,2.0,2021-05-05 00:00:00,397.16
      8328,F34988,2.0,2021-05-05 00:00:00,2578.0
      8131,F34989,2.0,2021-04-27 00:00:00,5049.7
      8331,F34990,2.0,2021-05-06 00:00:00,493.53
      5575,F34991,2.0,2021-04-19 00:00:00,4458.62
      4733,F34992,4.0,2021-05-06 00:00:00,910.6360000000001
      8326,F34993,3.0,2021-05-10 00:00:00,3922.4000000000005
      1198,F34994,2.0,2021-05-06 00:00:00,2083.7250000000004
      5925,F34995,4.0,2021-05-06 00:00:00,1033.8500000000001
      4083,F34996,2.0,2021-05-06 00:00:00,2650.0
       466,F34997,1.0,2021-05-07 00:00:00,980.0000000000001
       466,F34998,1.0,2021-05-07 00:00:00,980.0000000000001
      8332,F34999,2.0,2021-05-07 00:00:00,232.76
      8293,F35000,2.0,2021-05-07 00:00:00,267.27270000000004
      5926,F35001,2.0,2021-04-22 00:00:00,2182.2400000000002
      5926,F35002,2.0,2021-05-06 00:00:00,866.1200000000001
      3033,F35003,2.0,2021-05-04 00:00:00,630.0
      5804,F35004,2.0,2021-05-07 00:00:00,1350.0
      5944,F35005,2.0,2021-05-10 00:00:00,1563.08
       856,F35006,2.0,2021-05-10 00:00:00,200.0
      5718,F35007,3.0,2021-04-30 00:00:00,77377.90000000001
      1020,F35008,2.0,2021-05-10 00:00:00,230.00000000000003
      6451,F35009,3.0,2021-05-04 00:00:00,5250.0
      8334,F35010,6.0,2021-05-11 00:00:00,250.0
      6451,F35011,3.0,2021-05-04 00:00:00,5250.0
      6739,F35012,2.0,2021-05-11 00:00:00,112.10000000000001
      4649,F35013,2.0,2021-05-11 00:00:00,1425.0000000000002
      6053,F35014,2.0,2021-05-12 00:00:00,609.48
      1207,F35015,2.0,2021-05-11 00:00:00,1350.0
      3437,F35016,2.0,2021-05-11 00:00:00,2210.58
       644,F35017,1.0,2021-05-07 00:00:00,58469.4
      8323,F35018,4.0,2021-05-07 00:00:00,1200.0
      4082,F35019,2.0,2021-05-11 00:00:00,16743.7576
      2244,F35020,4.0,2021-05-05 00:00:00,9438.8
      6779,F35021,2.0,2021-05-12 00:00:00,2775.0
      6963,F35022,2.0,2021-05-12 00:00:00,1603.4460000000001
      2995,F35023,5.0,2021-05-03 00:00:00,2901.514
      5981,F35024,5.0,2021-05-11 00:00:00,11955.000000000002
      5718,F35025,3.0,2021-05-12 00:00:00,18117.9288
      2740,F35026,2.0,2021-05-12 00:00:00,841.0000000000001
      8084,F35027,2.0,2021-05-12 00:00:00,900.0000000000001
      6381,F35028,2.0,2021-05-12 00:00:00,1557.76
       466,F35029,1.0,2021-05-13 00:00:00,9800.0
      6614,F35030,2.0,2021-05-12 00:00:00,1208.0700000000002
        87,F35031,2.0,2021-05-12 00:00:00,678.95
      4486,F35032,4.0,2021-05-12 00:00:00,1493.2500000000002
      6892,F35033,2.0,2021-05-12 00:00:00,470.955
      8335,F35034,1.0,2021-05-13 00:00:00,431.0344
      8319,F35035,2.0,2021-05-05 00:00:00,390.00000000000006
      5410,F35036,2.0,2021-05-13 00:00:00,60.00000000000001
      8231,F35037,2.0,2021-05-13 00:00:00,4906.000000000001
      8289,F35038,2.0,2021-05-07 00:00:00,8475.0
      3722,F35039,4.0,2021-05-11 00:00:00,4860.000000000001
      8337,F35040,2.0,2021-05-13 00:00:00,32.0
      3034,F35041,4.0,2021-05-13 00:00:00,1539.9978
       466,F35042,1.0,2021-05-07 00:00:00,1825.0000000000002
      5728,F35043,1.0,2021-05-07 00:00:00,3150.0000000000005
       253,F35044,3.0,2021-05-11 00:00:00,5100.0
      8338,F35045,2.0,2021-05-13 00:00:00,206.9
        88,F35046,2.0,2021-05-13 00:00:00,2731.9080000000004
      1784,F35047,2.0,2021-05-13 00:00:00,390.00000000000006
      5930,F35048,1.0,2021-05-29 00:00:00,13800.000000000002
      2963,F35049,5.0,2021-05-06 00:00:00,2378.0
      8325,F35050,2.0,2021-05-13 00:00:00,180.00000000000003
      8339,F35051,2.0,2021-05-14 00:00:00,402.59
      2775,F35052,2.0,2021-05-14 00:00:00,608.0
      6052,F35053,2.0,2021-05-14 00:00:00,4349.6
      8275,F35054,2.0,2021-05-14 00:00:00,60.00000000000001
      6141,F35055,2.0,2021-05-14 00:00:00,1572.03
      7053,F35056,3.0,2021-05-17 00:00:00,5608.55
        42,F35057,2.0,2021-05-17 00:00:00,3150.0000000000005
      8217,F35058,2.0,2021-05-17 00:00:00,129.3
      5930,F35059,1.0,2021-05-29 00:00:00,34500.0
      5046,F35060,2.0,2021-05-17 00:00:00,380.00000000000006
      4082,F35061,2.0,2021-05-17 00:00:00,3096.1624
      8111,F35062,2.0,2021-05-17 00:00:00,1257.6000000000001
      6779,F35063,2.0,2021-05-17 00:00:00,301.82000000000005
      8087,F35064,2.0,2021-05-17 00:00:00,1136.6200000000001
      5926,F35065,2.0,2021-05-06 00:00:00,3141.8132
      5926,F35066,2.0,2021-05-17 00:00:00,1412.6990500000002
       310,F35067,6.0,2021-04-21 00:00:00,4956.73
       778,F35068,2.0,2021-05-18 00:00:00,2362.5
      2901,F35069,2.0,2021-05-13 00:00:00,1300.0
      3228,F35070,2.0,2021-05-13 00:00:00,2379.6820000000002
      3228,F35071,6.0,2021-05-13 00:00:00,2379.6820000000002
      2279,F35072,2.0,2021-05-27 00:00:00,9138.0
      4889,F35073,6.0,2021-05-07 00:00:00,8898.95
      8229,F35074,2.0,2021-05-18 00:00:00,5550.0
      7090,F35075,2.0,2021-05-18 00:00:00,197.35500000000002
      5926,F35076,2.0,2021-05-11 00:00:00,310.0
      5912,F35077,2.0,2021-05-19 00:00:00,1157.0
      6794,F35078,2.0,2021-05-18 00:00:00,301.72
      3931,F35079,2.0,2021-05-18 00:00:00,1633.3393
      6115,F35080,6.0,2021-05-18 00:00:00,1584.0
      5854,F35081,4.0,2021-05-05 00:00:00,8500.0
      1784,F35082,2.0,2021-05-19 00:00:00,175.0
      1490,F35083,2.0,2021-05-18 00:00:00,4471.24
      5039,F35084,5.0,2021-05-10 00:00:00,18875.0
      8336,F35085,5.0,2021-05-11 00:00:00,4091.0
      6144,F35086,2.0,2021-05-19 00:00:00,142.23
      8340,F35087,2.0,2021-05-19 00:00:00,7308.546
      8109,F35088,2.0,2021-05-19 00:00:00,914.4
      8109,F35089,2.0,2021-05-19 00:00:00,914.4
      8302,F35090,2.0,2021-05-19 00:00:00,763.622
      5819,F35091,4.0,2021-05-21 00:00:00,6000.0
      5746,F35092,2.0,2021-05-19 00:00:00,434.77
      6895,F35093,2.0,2021-05-19 00:00:00,891.0
      5650,F35094,2.0,2021-03-08 00:00:00,1435.0
      3722,F35095,4.0,2021-05-14 00:00:00,840.0
      6779,F35096,2.0,2021-05-19 00:00:00,992.0
      4766,F35097,2.0,2021-05-19 00:00:00,1865.045
      5410,F35098,2.0,2021-05-19 00:00:00,1069.0908
      8342,F35099,2.0,2021-05-20 00:00:00,3145.0000000000005
      3033,F35100,2.0,2021-05-18 00:00:00,2531.0
      6895,F35101,2.0,2021-05-20 00:00:00,753.69
      5521,F35102,2.0,2021-05-20 00:00:00,452.9827
      4539,F35103,2.0,2021-05-20 00:00:00,2642.6450000000004
      4539,F35104,2.0,2021-05-20 00:00:00,1321.3225000000002
      4539,F35105,2.0,2021-05-20 00:00:00,1321.3225000000002
      4539,F35106,2.0,2021-05-20 00:00:00,100.00000000000001
       161,F35107,4.0,2021-05-18 00:00:00,1791.0000000000002
      3131,F35108,2.0,2021-05-20 00:00:00,560.0
      7067,F35109,6.0,2021-05-20 00:00:00,1630.0
      2548,F35110,5.0,2021-05-21 00:00:00,1350.0
      3571,F35111,3.0,2021-05-20 00:00:00,1030.9080000000001
      8223,F35112,2.0,2021-05-21 00:00:00,68.97
        88,F35113,2.0,2021-05-21 00:00:00,7285.088000000001
      6009,F35114,2.0,2021-05-21 00:00:00,112.10000000000001
      8343,F35115,2.0,2021-05-21 00:00:00,1310.7
       644,F35116,1.0,2021-05-25 00:00:00,67819.4
       361,F35117,2.0,2021-05-21 00:00:00,960.0000000000001
      5926,F35118,2.0,2021-05-14 00:00:00,1184.48
      5926,F35119,2.0,2021-05-21 00:00:00,375.00000000000006
      6895,F35120,2.0,2021-05-24 00:00:00,916.3636
      4539,F35121,2.0,2021-05-24 00:00:00,1119.6819
      1965,F35122,2.0,2021-05-19 00:00:00,1342.02
      5926,F35123,2.0,2021-05-24 00:00:00,220.0
       161,F35124,4.0,2021-05-24 00:00:00,315.55
      3437,F35125,2.0,2021-05-21 00:00:00,398.00000000000006
      6354,F35126,2.0,2021-05-24 00:00:00,3200.0000000000005
      8344,F35127,2.0,2021-05-24 00:00:00,1220.0
      2768,F35128,1.0,2021-05-24 00:00:00,4682.000000000001
      3571,F35129,3.0,2021-05-20 00:00:00,1030.9080000000001
      2385,F35130,1.0,2021-05-18 00:00:00,2156.46
      4598,F35131,1.0,2021-05-21 00:00:00,17703.600000000002
      3937,F35132,1.0,2021-05-25 00:00:00,41731.58
      5258,F35133,2.0,2021-05-24 00:00:00,310.0
      2576,F35134,2.0,2021-05-24 00:00:00,471.62000000000006
      8345,F35135,2.0,2021-05-24 00:00:00,2585.13
      8067,F35136,2.0,2021-05-24 00:00:00,3907.7000000000003
      4527,F35137,2.0,2021-05-21 00:00:00,846.2
      4527,F35138,2.0,2021-05-20 00:00:00,144.0
      8341,F35139,2.0,2021-05-24 00:00:00,1435.0000000000002
      6611,F35140,2.0,2021-05-24 00:00:00,114.80000000000001
      8348,F35141,2.0,2021-05-25 00:00:00,384.66
      8346,F35142,2.0,2021-05-25 00:00:00,615.0
      5410,F35143,2.0,2021-05-25 00:00:00,120.00000000000001
      3010,F35144,2.0,2021-05-25 00:00:00,120.00000000000001
      8013,F35145,2.0,2021-05-25 00:00:00,341.16400000000004
      8349,F35146,2.0,2021-05-25 00:00:00,219.81000000000003
      8132,F35147,3.0,2021-05-25 00:00:00,1102.497
      6359,F35148,6.0,2021-05-25 00:00:00,400.00000000000006
      6582,F35149,2.0,2021-05-25 00:00:00,663.74
      4631,F35150,2.0,2021-05-25 00:00:00,2013.7500000000002
      5926,F35151,2.0,2021-05-19 00:00:00,103.0908
      5926,F35152,2.0,2021-05-24 00:00:00,214.50000000000003
      6278,F35153,2.0,2021-05-25 00:00:00,393.42
      5926,F35154,2.0,2021-04-20 00:00:00,269.82000000000005
      8350,F35155,6.0,2021-05-25 00:00:00,1212.75
      2837,F35156,2.0,2021-05-26 00:00:00,409.7056
      5644,F35157,2.0,2021-05-26 00:00:00,4990.0
      8351,F35158,2.0,2021-05-26 00:00:00,1821.0909000000001
      6211,F35159,2.0,2021-05-26 00:00:00,381.81820000000005
      2837,F35160,2.0,2021-05-26 00:00:00,409.7056
      8215,F35161,4.0,2021-05-19 00:00:00,3850.0
      2357,F35162,2.0,2021-05-12 00:00:00,6977.000000000001
      2044,F35163,2.0,2021-05-26 00:00:00,5941.360000000001
      4644,F35164,2.0,2021-05-26 00:00:00,2793.23
       315,F35165,3.0,2021-05-12 00:00:00,5220.0
      8109,F35166,2.0,2021-05-26 00:00:00,517.2
      4802,F35167,2.0,2021-05-26 00:00:00,717.9000000000001
      5410,F35168,2.0,2021-05-26 00:00:00,1194.5727000000002
O,F35169,2.0,2021-05-26 00:00:00,90.00000000000001
       856,F35170,2.0,2021-05-26 00:00:00,
      4987,F35171,2.0,2021-05-26 00:00:00,
      5804,F35172,2.0,2021-05-26 00:00:00,
      6956,F35173,2.0,2021-05-26 00:00:00,
      6284,F35174,2.0,2021-05-19 00:00:00,
      5100,F35175,2.0,2021-05-27 00:00:00,
      3912,F35176,6.0,2021-05-12 00:00:00,4440.000000000001
      8346,F35177,2.0,2021-05-27 00:00:00,808.0
      2837,F35178,2.0,2021-05-27 00:00:00,409.7056
       238,F35179,2.0,2021-05-27 00:00:00,347.2875
      5926,F35180,2.0,2021-05-26 00:00:00,349.14
      3916,F35181,4.0,2021-05-28 00:00:00,2500.0
      4029,F35182,2.0,2021-05-26 00:00:00,3516.6600000000003
      5598,F35183,2.0,2021-05-21 00:00:00,1616.4800000000002
      8090,F35184,2.0,2021-05-28 00:00:00,637.5006000000001
      8352,F35185,2.0,2021-05-28 00:00:00,119.8336
      6607,F35186,2.0,2021-05-17 00:00:00,1620.41
      6607,F35187,2.0,2021-05-17 00:00:00,1620.41
      6607,F35188,2.0,2021-05-17 00:00:00,1620.41
      5728,F35189,1.0,2021-05-28 00:00:00,6288.31
      5569,F35190,2.0,2021-05-18 00:00:00,14144.48
      5569,F35191,2.0,2021-05-28 00:00:00,180.00000000000003
      5728,F35192,1.0,2021-05-28 00:00:00,21037.5
       114,F35193,4.0,2021-05-21 00:00:00,5500.0
      2768,F35194,1.0,2021-05-28 00:00:00,3579.2000000000003
      2325,F35195,6.0,2021-05-24 00:00:00,4045.0
      4649,F35196,2.0,2021-05-31 00:00:00,1500.0
       453,F35197,2.0,2021-05-07 00:00:00,7316.400000000001
      1089,F35198,2.0,2021-05-03 00:00:00,399.00750000000005
      5926,F35199,6.0,2021-05-31 00:00:00,68.97
       238,F35200,6.0,2021-05-31 00:00:00,347.2875
      5926,F35201,2.0,2021-05-31 00:00:00,36.0
      5926,F35202,6.0,2021-05-31 00:00:00,645.6700000000001
      2723,F35203,3.0,2021-05-31 00:00:00,145.9764
      8350,F35204,6.0,2021-05-26 00:00:00,2425.5
      4527,F35205,2.0,2021-06-07 00:00:00,34364.0
      5915,F35206,2.0,2021-06-08 00:00:00,4389.9
      8353,F35207,3.0,2021-05-31 00:00:00,3949.8100000000004
      5926,F35208,2.0,2021-05-27 00:00:00,700.86
      5926,F35209,2.0,2021-05-27 00:00:00,1251.6763000000003
      5926,F35210,2.0,2021-05-31 00:00:00,1724.1379000000002
      4527,F35211,2.0,2021-06-07 00:00:00,34364.0
      8354,F35212,2.0,2021-05-31 00:00:00,862.0689000000001
      5926,F35213,2.0,2021-05-31 00:00:00,579.3189000000001
      8294,F35214,2.0,2021-05-31 00:00:00,710.3448000000001
      6895,F35215,2.0,2021-05-31 00:00:00,340.45680000000004
      3916,F35216,4.0,2021-06-01 00:00:00,2500.0
      5399,F35217,2.0,2021-06-01 00:00:00,375.0
      8355,F35218,2.0,2021-06-01 00:00:00,300.0
      5926,F35219,2.0,2021-06-01 00:00:00,114.80000000000001
      5926,F35220,2.0,2021-06-01 00:00:00,505.84000000000003
      6751,F35221,2.0,2021-06-01 00:00:00,72.0
      3143,F35222,2.0,2021-06-01 00:00:00,112.35000000000001
       537,F35223,2.0,2021-06-02 00:00:00,25554.243000000002
      3926,F35224,4.0,2021-05-24 00:00:00,2682.9
      5710,F35225,2.0,2021-06-02 00:00:00,206.00000000000003
      5930,F35226,1.0,2021-06-04 00:00:00,34500.0
      8356,F35227,2.0,2021-06-02 00:00:00,426.72
      8347,F35228,4.0,2021-05-25 00:00:00,450.00000000000006
      6616,F35229,2.0,2021-06-02 00:00:00,397.16
      8357,F35230,2.0,2021-06-02 00:00:00,630.0
      5926,F35231,2.0,2021-06-02 00:00:00,3948.0000000000005
      3630,F35232,2.0,2021-06-02 00:00:00,120.00000000000001
      3630,F35233,2.0,2021-06-02 00:00:00,120.00000000000001
      3341,F35234,2.0,2021-06-02 00:00:00,1313.8275
      3047,F35235,2.0,2021-06-02 00:00:00,260.0
      2221,F35236,2.0,2021-06-02 00:00:00,480.00000000000006
      2221,F35237,4.0,2021-06-02 00:00:00,480.00000000000006
      4675,F35238,6.0,2021-01-22 00:00:00,10455.0
      8358,F35239,2.0,2021-06-03 00:00:00,1526.77
      6253,F35240,6.0,2021-05-27 00:00:00,35066.0
      6253,F35241,6.0,2021-05-20 00:00:00,4751.0
      4598,F35242,1.0,2021-05-31 00:00:00,17703.600000000002
       644,F35243,1.0,2021-06-04 00:00:00,58469.4
      4563,F35244,2.0,2021-05-24 00:00:00,6671.552800000001
      2568,F35245,2.0,2021-06-02 00:00:00,1146.0
      4563,F35246,2.0,2021-06-03 00:00:00,6671.552800000001
      5926,F35247,2.0,2021-05-21 00:00:00,580.0
       125,F35248,2.0,2021-06-03 00:00:00,600.0
      8350,F35249,6.0,2021-06-03 00:00:00,2425.5
      6885,F35250,2.0,2021-05-20 00:00:00,912.74
      8359,F35251,2.0,2021-06-04 00:00:00,1890.0
      6892,F35252,2.0,2021-06-04 00:00:00,470.955
      6607,F35253,2.0,2021-06-04 00:00:00,1155.0
      6009,F35254,2.0,2021-06-04 00:00:00,344.85
      1053,F35255,1.0,2021-06-03 00:00:00,17372.82
       417,F35256,2.0,2021-05-31 00:00:00,4404.0
      8094,F35257,6.0,2021-06-07 00:00:00,18800.000000000004
      8360,F35258,2.0,2021-06-07 00:00:00,1191.48
      7033,F35259,2.0,2021-06-07 00:00:00,792.0000000000001
      5037,F35260,2.0,2021-06-07 00:00:00,1141.0
      5926,F35261,2.0,2021-06-07 00:00:00,1413.78
      8361,F35262,2.0,2021-06-07 00:00:00,1804.0109000000002
